ID,Nombre de la serie,Nombre del capítulo,Sitio Web
1964572,Qin Xia,Episode 11,https://www.bilibili.com/bangumi/media/md28229691/
1992735,Kinderfänger,The Labyrinth,https://www.facebook.com/watch/136491076977890/3703740199648465
1967697,On Pointe,Getting In,nan
1988120,On Pointe,Casting & Competition,nan
1988121,On Pointe,Practice Makes Perfect,nan
1988122,On Pointe,Sacrifice & Support,nan
1988123,On Pointe,Stepping Up,nan
1988124,On Pointe,Showtime!,nan
1999316,Sobrevolando,Peru: A Trilha Inca,nan
1982920,Fjols til fjells,"Voi, voi",https://discoveryplus.com/no/show/fjols-til-fjells
1984160,Influencers,Special Live Episode,https://www.youtube.com/playlist?list=PLNxZb-Y6YyNjzqT90-Zd_JqmdRIDiDuGo
1974821,Wish You,Episode 5,https://www.viki.com/tv/37486c-wish-you
1974822,Wish You,Episode 6,https://www.viki.com/tv/37486c-wish-you
1977871,A Generala,Episódio 5,https://sic.pt/Programas/a-generala
1978799,Your Home,#YourHomeKwekKwek,https://www.youtube.com/c/ArcanaStudiosInc/
1985202,Handmade Love,The Reason We Should Break Up,https://www.youtube.com/playlist?list=PLRXdsS5E_8i3FJ_o7VF0TFb9SUdWk54iW
1985311,Daughters,Episode 7,https://www.iq.com/play/1n40eysnffc
1985312,Daughters,Episode 8,https://www.iq.com/play/1n40eysnffc
1985473,You Complete Me,Episode 17,nan
1985474,You Complete Me,Episode 18,nan
1986159,The Burning River,Episode 9,https://v.youku.com/v_show/id_XNDk1MzY2NzgwNA==.html?spm=a2h0c.8166622.PhoneSokuProgram_1.dtitle&s=aaed627feea749d7a99d
1986160,The Burning River,Episode 10,https://v.youku.com/v_show/id_XNDk1MzY2NzgwNA==.html?spm=a2h0c.8166622.PhoneSokuProgram_1.dtitle&s=aaed627feea749d7a99d
1986161,The Burning River,Episode 11,https://v.youku.com/v_show/id_XNDk1MzY2NzgwNA==.html?spm=a2h0c.8166622.PhoneSokuProgram_1.dtitle&s=aaed627feea749d7a99d
1986162,The Burning River,Episode 12,https://v.youku.com/v_show/id_XNDk1MzY2NzgwNA==.html?spm=a2h0c.8166622.PhoneSokuProgram_1.dtitle&s=aaed627feea749d7a99d
1988862,Sim for You,Chanyeol's Episode 24,https://www.vlive.tv/video/121637
1989501,Трое из Простоквашино,"Папа, не горюй",https://okko.tv/serial/prostokvashino
1989503,Трое из Простоквашино,Снежный лабиринт,https://okko.tv/serial/prostokvashino
1988697,Soul Land,第135集,https://v.qq.com/detail/m/m441e3rjq9kwpsc.html
2138926,Tokyo Joshi Pro Wrestling,TJPW Se~No Merry Christmas! 2020,https://www.ddtpro.com/
1962058,Heaven Official's Blessing,Evil Taoist Scourge,https://www.bilibili.com/tgcf
1972571,The Wolf,Episode 29,https://www.iqiyi.com/lib/m_213579814.html
1972572,The Wolf,Episode 30,https://www.iqiyi.com/lib/m_213579814.html
2071487,Youths in the Breeze,FULL-TIME SWORN ENEMY #01,https://v.youku.com/v_show/id_XNDk4OTUxMzg1Mg==.html?spm=a2hbt.13141534.0.13141534&s=6eefbfbd4befbfbd32ef
2071488,Youths in the Breeze,FULL-TIME SWORN ENEMY #02,https://v.youku.com/v_show/id_XNDk4OTUxMzg1Mg==.html?spm=a2hbt.13141534.0.13141534&s=6eefbfbd4befbfbd32ef
2113326,Klassen,Julefesten,https://tv.nrk.no/serie/klassen
1977327,Stjernestøv,Episode 19,https://tv.nrk.no/serie/stjernestoev
2212167,Зомбеты,8 серия,https://salemsocial.kz/projects/zombeti
2041865,Fandom Tour,오마이걸의 두 번째 추억여행,https://tv.kakao.com/channel/3658620/cliplink/415324903?metaObjectType=Channel
2137604,It's Okay to Be Sensitive 2020,Episode 6,nan
1984181,Hjerteslag,Prinsessa i tårnet,https://play.tv2.no/programmer/serier/hjerteslag
2182118,Hjem til jul?,Episode 3,https://play.tv2.no/nyheter/hjem-til-jul
2176136,SciShow,Why Some Frozen Lakes Catch Fire,https://www.youtube.com/user/scishow/
1988351,Хочу домой,"Птушкин и Дудь не дошли до конца. А мы сможем? Ликийская тропа, Турция",https://www.youtube.com/watch?v=NXw5e_JFutw&list=PLPPkYNeVB0B65QmBSTAS9PivZ_ixCUD4e
1988715,Jachtseizoen,Dopebwoy op de Vlucht,https://www.youtube.com/watch?v=KsjjpB-EKdE&list=PLV8Q_exbQpnah3PkCNG8ao4sbWxqFdjSY
2111707,World Wonder Ring STARDOM,Stardom in Shizuoka,nan
1988541,World War Two: Week by Week,"December 19, 1941",https://www.youtube.com/c/WorldWarTwo/playlists?view=50&sort=dd&shelf_id=5
1953789,After Dark The Series,Into the Hole - Part 1,https://wetv.vip/en/play/fscxgyc44dvhojy-After%20Dark/j0034ios98n-Official%20Trailer%3A%20After%20Dark
1988595,Detention,HIStory repeats,https://www.netflix.com/title/81329144
1988596,Detention,Re: Detention,https://www.netflix.com/title/81329144
1953070,Lakan,Rising From The Past,https://www.youtube.com/channel/UC55Yhi0p2HMQl7wljpwOmog/
1997520,The Penalty Zone,Episode 13,https://www.iqiyi.com/a_19rrhllpip.html
1997521,The Penalty Zone,Episode 14,https://www.iqiyi.com/a_19rrhllpip.html
2000064,Ultimate Note,Episode 17,https://www.iqiyi.com/a_nvzsmw0tgx.html
2000065,Ultimate Note,Episode 18,https://www.iqiyi.com/a_nvzsmw0tgx.html
2031192,Our Memory,Episode 3,https://www.youtube.com/playlist?list=PL4hAtAftZF7bnAk9qPgTkvLpJFJKwWJk4
2039937,Tregaye's Way in the Kitchen,Soul Food Sunday,https://www.discoveryplus.com/show/tregayes-way-in-the-kitchen
2118378,Yaar Jigree Kasooti Degree,CRACKED,https://m.youtube.com/playlist?list=PLzpGYTdIrMWnRdP7POYwV4Nt-WncCRKwB
2181797,I Like to Watch,Dolly Parton's Christmas on the Square,https://www.youtube.com/playlist?list=PLvahqwMqN4M2o2ZzY6Y8a626Lf286LdVl
2289874,Discover Destination UA,Vinnytsia Region,https://destination-ua.com/
2289324,Blippi,Blippi Visits A Christmas Tree Farm | Educational Videos For Kids,nan
2318107,Bride of Beirut,Episode 51,https://shahid.mbc.net/en/series/Arous%20Beirut-season-1/season-376514-376515
2311214,Ano ko no Yume wo Mitan Desu,"""Real?""",https://www.tv-tokyo.co.jp/anoyume/intro/
1984911,RWBY,War,https://roosterteeth.com/series/rwby
1961288,WWE Talking Smack,"December 19, 2020",http://www.wwe.com/shows/wwe-talking-smack
2042789,UFC Fight Pass Prelims,UFC Fight Night 198: Thompson vs. Neal Prelims,https://www.ufc.tv/page/fightpass
1988690,"Um, Actually...",Magic: the Gathering,nan
1943281,Rail Romanesque,Departure! Onwards!,https://railromanesque.jp
2037520,Lovely Bites by Chef Lovely,Dinner Made with Love,https://www.oprah.com/app/lovely-bites.html
1983274,Eides språksjov,"Gudbrandsdalen, avdeling Troms",https://tv.nrk.no/serie/eides-spraaksjov
1984914,Onyx Equinox,Predation,https://www.crunchyroll.com/onyx-equinox
1984187,UFC Fight Night,UFC Fight Night 183: Thompson vs. Neal,http://www.ufc.com/
2053350,Исповедь,Гнойный,https://premier.one/collections/134
1956340,Hero Return,Episode 11,https://v.qq.com/detail/q/q72jd29a3oxflsr.html
1988863,Swallowed Star,Episode 5,https://v.qq.com/detail/3/324olz7ilvo2j5f.html
2052510,Wu Shen Zhu Zai,Episode 85,https://v.qq.com/detail/m/7q544xyrava3vxf.html
2012322,Man's Diary,Episode 7,https://www.bilibili.com/bangumi/media/md4314622
2071489,Youths in the Breeze,FULL-TIME SWORN ENEMY #03,https://v.youku.com/v_show/id_XNDk4OTUxMzg1Mg==.html?spm=a2hbt.13141534.0.13141534&s=6eefbfbd4befbfbd32ef
2071490,Youths in the Breeze,FULL-TIME SWORN ENEMY #04,https://v.youku.com/v_show/id_XNDk4OTUxMzg1Mg==.html?spm=a2hbt.13141534.0.13141534&s=6eefbfbd4befbfbd32ef
1956518,113,Episode 10,https://tv.nrk.no/serie/113
1977328,Stjernestøv,Episode 20,https://tv.nrk.no/serie/stjernestoev
1984166,Der ingen skulle tru at nokon kunne bu,Hovden,https://tv.nrk.no/serie/der-ingen-skulle-tru-at-nokon-kunne-bu
2153868,Der ingen skulle tru at nokon kunne bu,Herøya,https://tv.nrk.no/serie/der-ingen-skulle-tru-at-nokon-kunne-bu
2153869,Der ingen skulle tru at nokon kunne bu,Presteroi,https://tv.nrk.no/serie/der-ingen-skulle-tru-at-nokon-kunne-bu
2153870,Der ingen skulle tru at nokon kunne bu,Lille Kalvøya,https://tv.nrk.no/serie/der-ingen-skulle-tru-at-nokon-kunne-bu
2153871,Der ingen skulle tru at nokon kunne bu,Helgenes,https://tv.nrk.no/serie/der-ingen-skulle-tru-at-nokon-kunne-bu
2153872,Der ingen skulle tru at nokon kunne bu,Rott,https://tv.nrk.no/serie/der-ingen-skulle-tru-at-nokon-kunne-bu
1974053,Love Revolution,Episode 27,https://tv.kakao.com/channel/3643849/cliplink/412069527?metaObjectType=Channel
1986309,Huskestue," Kina og Kjærlighet: Siv Jensen, Emil Meek, Øyvind ""Vinni"" Sauvik",https://play.tv2.no/programmer/underholdning/huskestue/
1984182,Hjerteslag,Den siste daten,https://play.tv2.no/programmer/serier/hjerteslag
1978013,30 Monedas,Recuerdos,https://es.hboespana.com/series/30-coins/37b0ccfe-0bf1-489e-b2a3-cae9f6307eb6
2111760,By Ana Milán,Cuando me casé por papeles,https://www.atresplayer.com/series/byanamilan/
2178563,Oiii'ginaler,Serviettnisse,https://play.tv2.no/oiii/oiii-serier/oiii-ginaler
1985088,#@)₴?$0 з Майклом Щуром,"Переможці Паляниця Awards-2020! /// Зеленський, Леся Нікітюк, Вакарчук: #@)₴?$0 з Майклом Щуром #16",http://1tv.com.ua/programs/maikl_shcur
2176137,SciShow,4 Ways CRISPR Is More Than Just Gene Editing,https://www.youtube.com/user/scishow/
2126036,Kuntergrau,Episode 6,https://www.youtube.com/watch?v=e3UDALr2uNQ&list=PLDi7CGNh09RBnNP46C8tWQSwUEWpd3q5N
2098431,Verstaubt sind die Gesichter,Ausbruch,https://www.youtube.com/watch?v=hl6MN9Nmn2U&list=PLd6gYobcnF0n2D9cNrVhWfPv_lU6kivTr&index=6
1975746,Friheden,Afsnit 6,https://viaplay.dk/serier/friheden
2111708,World Wonder Ring STARDOM,Stardom Osaka Dream Cinderella,nan
1988623,Редакция,"Редакция. News: Путин и отравление, клевета в интернете, «разнотык»",https://www.youtube.com/channel/UC1eFXmJNkjITxPFWTy6RsWg
1967013,Bani negri (pentru zile albe),Barza,https://hbogo.ro/seriale/bani-negri-pentru-zile-albe
1985026,Ultra Galaxy Fight: The Absolute Conspiracy,Part 5,http://m-78.jp/galaxy-fight/tac/
1996817,Pappas pojkar,Leo blir svartsjuk på plugghästar,https://www.discoveryplus.se/program/pappas-pojkar
1997426,The George Lucas Talk Show,Holiday Special,https://www.patrickcotnoir.com/glts
1997522,The Penalty Zone,Episode 15,https://www.iqiyi.com/a_19rrhllpip.html
1997523,The Penalty Zone,Episode 16,https://www.iqiyi.com/a_19rrhllpip.html
1998540,Love Script,Episode 1,nan
1998541,Love Script,Episode 2,nan
2005322,Laikykitės Ten,Sorošas ir kovidiotai prekybos centruose,http://www.laisves.tv
2110247,Paranormal Nightmare,The Curse,https://www.amazon.com/Paranormal-Nightmare/dp/B07YLZPXT7
2195602,Into the Mother Lands,Engaging The Hug Protocol,https://motherlandsrpg.com
2255985,Awesomeness TV's Next Influencer,Exposing Lies in TikTok Mansion: Cancelled,https://www.paramountplus.com/shows/awesomeness-tvs-next-influencer/
2318108,Bride of Beirut,Episode 52,https://shahid.mbc.net/en/series/Arous%20Beirut-season-1/season-376514-376515
1990375,Fantástico,Edition of 12/20/2020,http://g1.globo.com/fantastico/
2036617,The Bump,The Bump 75,https://watch.wwe.com/original/WWEs-The-Bump-107410
2165931,Off Topic,The Official Theme Park Crew - #262,https://roosterteeth.com/series/off-topic-the-achievement-hunter-podcast
1989023,IDOLiSH7,Trigger,http://idolish7.com/aninana/
1981601,Peyton's Places,Fran Tarkenton,http://www.espn.com/watch/series/2043dd20-9cc0-4abe-b652-c8e7dfdfefa0/peyton-s-places
1969229,Til deg fra meg,Episode 4,https://tv.nrk.no/serie/til-deg-fra-meg
1974096,WWE PPV on WWE Network,"TLC: Tables, Ladders & Chairs 2020 - Tropicana Field in St. Petersburg, FL",http://www.wwe.com/events
2041984,Submission Underground,Submission Underground 19,https://www.tapology.com/fightcenter/promotions/2861-submission-underground-sug
2234690,One Mo' Chance,"New York, New York Part 2",https://www.thezeusnetwork.com/one-mo-chance
1977899,Обычная женщина,Серия 12,https://premier.one/show/8405
2164195,Исповедь,Виктория Боня,https://premier.one/collections/134
1982407,Волк,Серия 09,https://premier.one/show/12339
1982408,Волк,Серия 10,https://premier.one/show/12339
1988014,Мужская тема,Серия 3,https://www.ivi.ru/watch/muzhskaya-tema
2062926,God of Ten Thousand Realms,Episode 1,https://v.qq.com/detail/m/mzc002007995z4v.html
2062927,God of Ten Thousand Realms,Episode 2,https://v.qq.com/detail/m/mzc002007995z4v.html
2062928,God of Ten Thousand Realms,Episode 3,https://v.qq.com/detail/m/mzc002007995z4v.html
2140388,Going Seventeen,GOING VS SEVENTEEN #2,nan
2005748,Legend of Yun Qian,Episode 1,nan
2005749,Legend of Yun Qian,Episode 2,nan
2065444,The Wonderland of Ten Thousands,Episode 31 (159),https://v.qq.com/detail/5/5cuf8ahvxvm2587.html
2071491,Youths in the Breeze,FULL-TIME SWORN ENEMY #05,https://v.youku.com/v_show/id_XNDk4OTUxMzg1Mg==.html?spm=a2hbt.13141534.0.13141534&s=6eefbfbd4befbfbd32ef
2071492,Youths in the Breeze,FULL-TIME SWORN ENEMY #06,https://v.youku.com/v_show/id_XNDk4OTUxMzg1Mg==.html?spm=a2hbt.13141534.0.13141534&s=6eefbfbd4befbfbd32ef
1977329,Stjernestøv,Episode 21,https://tv.nrk.no/serie/stjernestoev
1989146,ещёнепознер,"Закладка #40: трип Мишеля Фуко, «Русофил», Михаил Сегал и взгляд улитки",https://www.youtube.com/channel/UCNRYbltJXhf6DepS26-uSbQ
1984466,New Japan Pro Wrestling,Road to Tokyo Dome Night 1,http://www.njpw1972.com/
1984183,Hjerteslag,Tilbake til start,https://play.tv2.no/programmer/serier/hjerteslag
1987438,Alex og Aune,Poet og trubadur,https://play.tv2.no/programmer/underholdning/alex-og-aune
1972059,Red vs. Blue,For Power Pt. 1,https://roosterteeth.com/series/red-vs-blue
2006162,Roadkill,Dirt Track Rally Shootout!,http://www.roadkill.com
1980398,The Young Turks,"December 21, 2020 - Hour 1",https://www.tytnetwork.com
1980399,The Young Turks,"December 21, 2020 - Hour 2",https://www.tytnetwork.com
2176138,SciShow,"Squid Proteins, but Make Them Fashion",https://www.youtube.com/user/scishow/
1991449,30 Minute Meals,"BLD for Two: Egg Foo Yung for Breakfast, Lunch or Dinner",https://www.foodnetwork.com/shows/30-minute-meals
1992738,Good Mythical Morning,Top 5 Best Food Creations of 2020,https://www.youtube.com/channel/UC4PooiX37Pld1T8J5SYT-SQ
1974423,Professionals,Deep Fake,https://viaplay.no/serier/professionals
1974424,Professionals,Swan Song,https://viaplay.no/serier/professionals
1985978,Внутри Лапенко,3 серия,https://www.youtube.com/channel/UC3P2xNP1eppZFwCYUS7qD7Q/playlists?view=1&sort=dd&shelf_id=0
2016807,CONTROL / KONTROLA,Special Episode,https://www.youtube.com/playlist?list=PLtmzI8j0X2msB_5ScxEIHO9krn_aGMNeW
1967930,Being The Elite,"A Christmas, Carol?",https://www.youtube.com/channel/UC2V6TA0OqHr9BojcHz9az-w
1989260,La Vida Moderna,Ya le llamaremos,https://www.youtube.com/channel/UC6lJZ9Ctx1vcmRY9cFEPyww
1970768,Manner of Death,Episode 5,https://wetv.vip/en/play/bi3mcnv6qg0os9k-Manner-of-Death/b0035046n4p-EP1--Manner-of-Death
1990482,Ex and the City,Episode 6,https://discoveryplus.no/programmer/ex-and-the-city
2037414,Reunited Apart with Josh Gad,The Karate Kid and Cobra Kai,nan
1976042,Twisted Fate of Love,Episode 31,https://v.qq.com/x/search/?q=+%E4%BB%8A%E5%A4%95%E4%BD%95%E5%A4%95&stag=0&smartbox_ab=
1976043,Twisted Fate of Love,Episode 32,https://v.qq.com/x/search/?q=+%E4%BB%8A%E5%A4%95%E4%BD%95%E5%A4%95&stag=0&smartbox_ab=
1977646,To Love,Episode 35,https://so.youku.com/search_video/q_%20%E6%9C%80%E5%88%9D%E7%9A%84%E7%9B%B8%E9%81%87?searchfrom=1
1977647,To Love,Episode 36,https://so.youku.com/search_video/q_%20%E6%9C%80%E5%88%9D%E7%9A%84%E7%9B%B8%E9%81%87?searchfrom=1
1978781,Kuad Wicha by Brand's Summer Camp,Episode 7,https://www.youtube.com/playlist?list=PLszepnkojZI4tnDggM4-XK2ZP742ggLG_
1987326,Beauty and the Boss,Episode 6,https://programme.mytvsuper.com/tc/130336/
1987327,Beauty and the Boss,Episode 7,https://programme.mytvsuper.com/tc/130336/
1987328,Beauty and the Boss,Episode 8,https://programme.mytvsuper.com/tc/130336/
1987329,Beauty and the Boss,Episode 9,https://programme.mytvsuper.com/tc/130336/
1987330,Beauty and the Boss,Episode 10,https://programme.mytvsuper.com/tc/130336/
2243214,В ритме колбасы,Блудный сын,https://www.youtube.com/watch?v=MUGrGfhxCmk
1988064,Forever Love,Episode 13,https://v.qq.com/detail/m/mzc00200dnvb1wh.html
1988065,Forever Love,Episode 14,https://v.qq.com/detail/m/mzc00200dnvb1wh.html
1989334,Win Jaime's Heart,"Broken Hearts, Lost Souls",https://youtube.com/playlist?list=PL7p4fBZz_IPSSOnrrjgy7fJUbPHCTbGpe
1993807,The Case Solver,Episode 1,https://www.iqiyi.com/a_c4m3iuc94t.html
1993808,The Case Solver,Episode 2,https://www.iqiyi.com/a_c4m3iuc94t.html
1993809,The Case Solver,Episode 3,https://www.iqiyi.com/a_c4m3iuc94t.html
1993810,The Case Solver,Episode 4,https://www.iqiyi.com/a_c4m3iuc94t.html
1993811,The Case Solver,Episode 5,https://www.iqiyi.com/a_c4m3iuc94t.html
1993812,The Case Solver,Episode 6,https://www.iqiyi.com/a_c4m3iuc94t.html
1993813,The Case Solver,Episode 7,https://www.iqiyi.com/a_c4m3iuc94t.html
1993814,The Case Solver,Episode 8,https://www.iqiyi.com/a_c4m3iuc94t.html
1993815,The Case Solver,Episode 9,https://www.iqiyi.com/a_c4m3iuc94t.html
1993816,The Case Solver,Episode 10,https://www.iqiyi.com/a_c4m3iuc94t.html
1993817,The Case Solver,Episode 11,https://www.iqiyi.com/a_c4m3iuc94t.html
1993818,The Case Solver,Episode 12,https://www.iqiyi.com/a_c4m3iuc94t.html
1998542,Love Script,Episode 3,nan
1998543,Love Script,Episode 4,nan
2197287,Struggle Meals,Going With the Grain,nan
2197597,Peace of Mind with Taraji,Surviving Mental Breakdowns with Tamar Braxton,https://www.facebook.com/watch/tarajiphenson/3892002160862810/
2211137,Tunelis,Episode 4,"https://go3.tv/series/tunnel,serial-2201417"
2239610,SciShow Kids,What's It Like to Live Underground?,https://www.youtube.com/user/scishowkids
2318109,Bride of Beirut,Episode 53,https://shahid.mbc.net/en/series/Arous%20Beirut-season-1/season-376514-376515
1989338,Meet Me Outside,Reservations,https://www.youtube.com/channel/UCdJJVBvx1FbtuiJO51PipEQ/
1990723,SJ Returns,Episode 85,https://tv.naver.com/sjreturns
1981576,Çukur,Bilmece,http://www.showtv.com.tr/dizi/tanitim/cukur/2076
1969063,Rooster Teeth Podcast,Okay Lunar - #628,https://roosterteeth.com/series/rt-podcast
1995452,Rooster Teeth Animated Adventures,Boulder BS,https://roosterteeth.com/series/rt-animated-adventures
1995453,Rooster Teeth Animated Adventures,Deer Stalker,https://roosterteeth.com/series/rt-animated-adventures
2005525,This Week in Tech,The Year in Review - OG TWiTs discuss the year's biggest stories and trends,https://twit.tv/shows/this-week-in-tech
1977578,Atop the Fourth Wall,Solo: A Star Wars Story,http://www.atopthefourthwall.com
2036539,RAW Talk,"December 21, 2020",https://watch.wwe.com/in-ring/Raw-Talk-1004
1977416,"Goede Tijden, Slechte Tijden",Aflevering 6320,http://gtst.nl/#!/
